build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
,,1,,Sint-Truiden,2,3800.0,340000.0,RBU24782,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24782,New,0,1,Limburg,apartment,ready_to_move_in
,4.0,1,95.0,Kapellen,2,2950.0,338000.0,RBT63009,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2950/kapellen/rbt63009,New,0,1,Antwerp,apartment,ready_to_move_in
2023,2.0,0,110,Kinrooi,2,3640.0,277000.0,rbu35275,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3640/kinrooi/rbu35275,New,0,1,Limburg,apartment,ready_to_move_in
1982,4.0,1,90,Amonines,2,6997.0,135000.0,vbd39777,Residence,https://immovlan.be/en/detail/residence/for-sale/6997/amonines/vbd39777,To be renovated,0,1,Luxembourg,house,to_renovate
1935,3.0,0,199,Geraardsbergen,2,9500.0,169000.0,rbu62679,Residence,https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbu62679,To be renovated,0,1,East Flanders,house,to_renovate
,4.0,0,90.0,Namur,2,5000.0,435000.0,VBC91661,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91661,,0,1,Namur,apartment,
2020,,1,127,Vilvoorde,3,1800.0,465000.0,rbu64349,Residence,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu64349,Normal,0,0,Flemish Brabant,house,ready_to_move_in
,2.0,0,134.0,Jamioulx,3,6120.0,442500.0,VBC02049,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6120/jamioulx/vbc02049,,0,1,Hainaut,apartment,
2002,,0,113,Pelt,3,3900.0,289000.0,rbu45983,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3900/pelt/rbu45983,Normal,0,1,Limburg,apartment,ready_to_move_in
,,1,142,Erpe-Mere,3,9420.0,279000.0,rbu58988,Duplex,https://immovlan.be/en/detail/duplex/for-sale/9420/erpe-mere/rbu58988,Excellent,0,1,East Flanders,apartment,ready_to_move_in
2022,,0,94,Bredene,3,8450.0,335000.0,rbu62008,Residence,https://immovlan.be/en/detail/residence/for-sale/8450/bredene/rbu62008,Normal,0,1,West Flanders,house,ready_to_move_in
2023,2.0,1,116,Lier,2,2500.0,361200.0,rbu38112,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbu38112,New,0,1,Antwerp,apartment,ready_to_move_in
1850,3.0,1,220,Wanze,4,4520.0,445000.0,vbd45589,Residence,https://immovlan.be/en/detail/residence/for-sale/4520/wanze/vbd45589,Normal,1,1,Liège,house,ready_to_move_in
,4.0,0,82,Virton,4,6760.0,180000.0,vbd41566,Residence,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbd41566,Normal,0,1,Luxembourg,house,ready_to_move_in
1918,2.0,1,138,Liege,3,4000.0,269000.0,vbd44531,Residence,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd44531,Normal,0,1,Liège,house,ready_to_move_in
1978,,0,90,Knokke,3,8300.0,1495000.0,rbt97097,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt97097,Normal,0,1,West Flanders,apartment,ready_to_move_in
,4.0,1,106.0,Tessenderlo,3,3980.0,369500.0,RBU32039,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3980/tessenderlo/rbu32039,New,0,1,Limburg,apartment,ready_to_move_in
2007,4.0,1,449,Sint-Pieters-Leeuw,5,1600.0,915000.0,rbu03685,Villa,https://immovlan.be/en/detail/villa/for-sale/1600/sint-pieters-leeuw/rbu03685,Excellent,0,1,Flemish Brabant,exceptional,ready_to_move_in
,4.0,0,133.0,Antwerp,3,2050.0,455000.0,RBU35879,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu35879,New,0,1,Antwerp,apartment,ready_to_move_in
,3.0,0,97.0,Berchem-Sainte-Agathe,2,1082.0,320000.0,VBD48907,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbd48907,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
2015,4.0,1,98,Geraardsbergen,3,9500.0,215000.0,rbu62680,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbu62680,Normal,0,1,East Flanders,apartment,ready_to_move_in
,3.0,0,100.0,Turnhout,2,2300.0,320000.0,RBU09064,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu09064,New,0,1,Antwerp,apartment,ready_to_move_in
,3.0,1,155.0,Meerhout,3,2450.0,324000.0,RBU21298,Residence,https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbu21298,New,0,1,Antwerp,house,ready_to_move_in
1986,4.0,1,281,Waterloo,3,1410.0,830000.0,vbd47700,Villa,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd47700,Excellent,0,1,Walloon Brabant,exceptional,ready_to_move_in
,,0,91,Zedelgem,2,8210.0,350000.0,rbu62613,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8210/zedelgem/rbu62613,,0,1,West Flanders,apartment,
,2.0,1,100,Willebroek,,2830.0,195000.0,rbu65655,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbu65655,,0,0,Antwerp,apartment,
2007,4.0,0,217,Gent,3,9000.0,995000.0,rbu66808,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu66808,Excellent,0,1,East Flanders,apartment,ready_to_move_in
1950,3.0,1,123,Achel,3,3930.0,275000.0,rbu50845,Residence,https://immovlan.be/en/detail/residence/for-sale/3930/achel/rbu50845,To be renovated,0,1,Limburg,house,to_renovate
,,0,,Ronse,,9600.0,225000.0,2029145-8715514,,https://immovlan.be/en/projectdetail/2029145-8715514,,0,,East Flanders,,
,,0,,Erpe-Mere,,9420.0,435000.0,24431-p-2275-n2ig4ufr,,https://immovlan.be/en/projectdetail/24431-p-2275-n2ig4ufr,,0,,East Flanders,,
,,1,75.0,Sambreville,1,5060.0,230000.0,VBD48506,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48506,New,0,0,Namur,apartment,ready_to_move_in
1963,,1,202,Merksem,2,2170.0,428000.0,rbu64233,Residence,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu64233,Normal,0,0,Antwerp,house,ready_to_move_in
,,1,103.0,Koksijde,2,8670.0,536000.0,RBU15832,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu15832,,0,1,West Flanders,apartment,
,2.0,1,,Pelt,3,3900.0,332500.0,rbu61951,Residence,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61951,New,0,,Limburg,house,ready_to_move_in
,4.0,0,65.0,Namur,1,5000.0,259000.0,VBB57610,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb57610,New,0,1,Namur,apartment,ready_to_move_in
,4.0,0,115,Chanly,3,6921.0,90000.0,vbd25899,Residence,https://immovlan.be/en/detail/residence/for-sale/6921/chanly/vbd25899,To be renovated,0,0,Luxembourg,house,to_renovate
,,0,,Tenneville,,6970.0,234900.0,1864942-5587464,,https://immovlan.be/en/projectdetail/1864942-5587464,,0,,Luxembourg,,
,,0,83,Tubize,3,1480.0,180000.0,vbd17884,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd17884,Normal,0,,Walloon Brabant,apartment,ready_to_move_in
,2.0,1,55,Strombeek-Bever,1,1853.0,209000.0,vbd46808,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/1853/strombeek-bever/vbd46808,,0,0,Flemish Brabant,apartment,
1930,,0,300,Etterbeek,3,1040.0,1050000.0,vbd48668,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd48668,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,0,98.0,Puurs,2,2870.0,335000.0,RBU58889,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu58889,New,0,1,Antwerp,house,ready_to_move_in
,2.0,0,99.0,Lier,2,2500.0,283022.0,RBT77694,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbt77694,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,,Liege,,4000.0,265100.0,1524299-5106819,,https://immovlan.be/en/projectdetail/1524299-5106819,,0,,Liège,,
,2.0,0,67.0,Geel,1,2440.0,228150.0,RBU51434,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51434,New,0,1,Antwerp,apartment,ready_to_move_in
1933,4.0,1,186,Heusden-Zolder,4,3550.0,325000.0,rbu59293,Residence,https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu59293,,0,1,Limburg,house,
1960,2.0,0,35,Laken,1,1020.0,149000.0,vbd46405,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd46405,To be renovated,0,0,Brussels Capital Region,apartment,to_renovate
,,0,174.0,Tournai,5,7500.0,575000.0,VBD46210,Duplex,https://immovlan.be/en/detail/duplex/for-sale/7500/tournai/vbd46210,,1,1,Hainaut,apartment,
2003,2.0,0,102,Marcinelle,2,6001.0,195000.0,vbd49229,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd49229,Excellent,0,1,Hainaut,apartment,ready_to_move_in
,,0,,Geel,,2440.0,223000.0,1485771-01267921_om_270153,,https://immovlan.be/en/projectdetail/1485771-01267921_om_270153,,0,,Antwerp,,
2018,,1,230,Haut-le-Wastia,3,5537.0,399000.0,vbd35434,Residence,https://immovlan.be/en/detail/residence/for-sale/5537/haut-le-wastia/vbd35434,New,0,1,Namur,house,ready_to_move_in
1962,,0,149,Elsene,3,1050.0,690000.0,vbd47896,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47896,Excellent,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,0,82.0,Mons,2,7000.0,226000.0,VBD36806,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36806,New,0,1,Hainaut,apartment,ready_to_move_in
,4.0,0,79.0,Pont-à-Celles,2,6230.0,228600.0,VBD01955,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01955,New,0,1,Hainaut,apartment,ready_to_move_in
1953,4.0,1,216,Arlon,5,6700.0,549000.0,vwd15531,Villa,https://immovlan.be/en/detail/villa/for-sale/6700/arlon/vwd15531,Fully renovated,0,1,Luxembourg,exceptional,ready_to_move_in
1920,3.0,0,144,Etterbeek,3,1040.0,575000.0,vbd45581,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/1040/etterbeek/vbd45581,Normal,0,1,Brussels Capital Region,exceptional,ready_to_move_in
1850,2.0,1,210,Herstal,5,4040.0,259000.0,vbd46096,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd46096,Fully renovated,0,1,Liège,exceptional,ready_to_move_in
1903,4.0,1,340,Linkebeek,6,1630.0,1490000.0,vbd45266,Residence,https://immovlan.be/en/detail/residence/for-sale/1630/linkebeek/vbd45266,Excellent,1,1,Flemish Brabant,house,ready_to_move_in
1956,2.0,0,89,Schaarbeek,2,1030.0,335000.0,rbu66622,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/rbu66622,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
1972,4.0,1,1,Lierneux,3,4990.0,318000.0,vwd15285,Residence,https://immovlan.be/en/detail/residence/for-sale/4990/lierneux/vwd15285,Normal,0,1,Liège,house,ready_to_move_in
,2.0,0,90.0,Ieper,2,8900.0,327750.0,RBT86446,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbt86446,New,0,1,West Flanders,apartment,ready_to_move_in
1989,2.0,1,193,Geel,4,2440.0,365000.0,rbu62585,Residence,https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu62585,,0,1,Antwerp,house,
,,0,,,,,,rbu58927,,https://immovlan.be/en/detail/master-house/for-sale/8790/waregem/rbu58927,,0,,,,
,,0,109,Buizingen,1,1501.0,190000.0,rbu66713,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1501/buizingen/rbu66713,,0,1,Flemish Brabant,apartment,
1961,,1,204,Duffel,3,2570.0,530000.0,rbu60852,Residence,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu60852,To be renovated,0,1,Antwerp,house,to_renovate
,2.0,0,99,Bertrix,2,6880.0,125000.0,vbd45195,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vbd45195,Normal,0,0,Luxembourg,apartment,ready_to_move_in
,2.0,0,101,Evergem,2,9940.0,350000.0,rbu66319,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9940/evergem/rbu66319,New,0,1,East Flanders,apartment,ready_to_move_in
,4.0,0,94.0,Jambes,2,5100.0,350000.0,VBC51201,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51201,New,0,1,Namur,apartment,ready_to_move_in
2024,3.0,1,142,Arsimont,3,5060.0,319000.0,vbd23235,Residence,https://immovlan.be/en/detail/residence/for-sale/5060/arsimont/vbd23235,New,0,1,Namur,house,ready_to_move_in
,2.0,0,85.0,Zandhoven,1,2240.0,321000.0,RBU66707,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbu66707,New,0,1,Antwerp,apartment,ready_to_move_in
,,1,76,Boom,2,2850.0,225000.0,rbu56050,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2850/boom/rbu56050,Normal,0,0,Antwerp,apartment,ready_to_move_in
,2.0,0,110.0,Kinrooi,2,3640.0,277000.0,RBU35308,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3640/kinrooi/rbu35308,New,0,1,Limburg,apartment,ready_to_move_in
2012,2.0,0,93,Ath,1,7800.0,165000.0,rbu66042,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7800/ath/rbu66042,Excellent,0,0,Hainaut,apartment,ready_to_move_in
1993,,0,127,Eeklo,3,9900.0,195000.0,rbu65862,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9900/eeklo/rbu65862,Normal,0,0,East Flanders,apartment,ready_to_move_in
,,0,130.0,Liege,3,4020.0,324000.0,VBC31564,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc31564,,0,1,Liège,apartment,
1970,2.0,0,100,Wavre,2,1300.0,275000.0,vbd26142,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd26142,,0,1,Walloon Brabant,apartment,
,,0,64.0,Namur,1,5000.0,237901.0,VBD40082,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd40082,New,0,1,Namur,apartment,ready_to_move_in
,2.0,0,125.0,Geel,3,2440.0,400600.0,RBU51393,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51393,New,0,1,Antwerp,apartment,ready_to_move_in
,,1,180,Hauset,3,4730.0,398000.0,vbd22769,Residence,https://immovlan.be/en/detail/residence/for-sale/4730/hauset/vbd22769,,0,1,Liège,house,
1961,4.0,1,326,Bousval,5,1470.0,295000.0,vbd12623,Villa,https://immovlan.be/en/detail/villa/for-sale/1470/bousval/vbd12623,To restore,0,,Walloon Brabant,exceptional,to_renovate
,3.0,1,165.0,Belgrade,3,5001.0,415000.0,VBC54864,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54864,New,0,1,Namur,house,ready_to_move_in
,,0,83.0,Ciney,2,5590.0,300400.0,VBB57968,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb57968,Normal,0,1,Namur,apartment,ready_to_move_in
1935,3.0,1,190,Court-Saint-Étienne,3,1490.0,395000.0,vbd16706,Residence,https://immovlan.be/en/detail/residence/for-sale/1490/court-saint-etienne/vbd16706,Normal,0,1,Walloon Brabant,house,ready_to_move_in
,2.0,0,171,Vorst,3,1190.0,695000.0,vbd49763,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd49763,,0,1,Brussels Capital Region,apartment,
,2.0,0,97,Gent,4,9000.0,329000.0,rbu42556,Residence,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu42556,Fully renovated,0,1,East Flanders,house,ready_to_move_in
,4.0,1,250,Genval,4,1332.0,650000.0,vbd44201,Villa,https://immovlan.be/en/detail/villa/for-sale/1332/genval/vbd44201,Excellent,0,1,Walloon Brabant,exceptional,ready_to_move_in
1998,4.0,1,163,Neerheylissem,3,1357.0,475000.0,vbd28988,Residence,https://immovlan.be/en/detail/residence/for-sale/1357/neerheylissem/vbd28988,Excellent,0,1,Walloon Brabant,house,ready_to_move_in
,,1,82.0,Mons,2,7000.0,280615.0,VBB60596,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60596,New,0,1,Hainaut,apartment,ready_to_move_in
,3.0,0,126.0,Mons,3,7000.0,355000.0,VBD37423,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37423,New,0,1,Hainaut,house,ready_to_move_in
1953,4.0,1,560,Ukkel,4,1180.0,3050000.0,vbd46422,Villa,https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd46422,Excellent,0,1,Brussels Capital Region,exceptional,ready_to_move_in
1997,,0,76,Knokke,2,8300.0,1295000.0,rbs18457,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs18457,Excellent,0,1,West Flanders,apartment,ready_to_move_in
,,0,81.0,Ciney,2,5590.0,290000.0,VBD40019,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd40019,,0,1,Namur,apartment,
,4.0,1,790,Saint-Hubert,4,6870.0,1950000.0,vbc93063,Villa,https://immovlan.be/en/detail/villa/for-sale/6870/saint-hubert/vbc93063,Excellent,1,1,Luxembourg,exceptional,ready_to_move_in
,4.0,0,102.0,Lier,2,2500.0,277900.0,RBU15230,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2500/lier/rbu15230,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,,Liege,1,4000.0,275000.0,VWD11928,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/4000/liege/vwd11928,,0,0,Liège,apartment,
,2.0,1,111.0,Beernem,3,8730.0,402000.0,RBU60802,Residence,https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu60802,New,0,1,West Flanders,house,ready_to_move_in
,,0,80,Liege,2,4020.0,169000.0,vbd49634,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd49634,Normal,0,1,Liège,apartment,ready_to_move_in
,4.0,1,96.0,Olen,2,2250.0,321552.0,RBU32506,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2250/olen/rbu32506,New,0,1,Antwerp,apartment,ready_to_move_in
1935,2.0,1,129,Turnhout,3,2300.0,210000.0,rbu60941,Residence,https://immovlan.be/en/detail/residence/for-sale/2300/turnhout/rbu60941,To be renovated,0,1,Antwerp,house,to_renovate
1920,3.0,1,146,Tihange,3,4500.0,265000.0,vbd37370,Villa,https://immovlan.be/en/detail/villa/for-sale/4500/tihange/vbd37370,To be renovated,0,0,Liège,exceptional,to_renovate
,,1,112.0,Jambes,2,5100.0,370000.0,VBA19812,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vba19812,New,0,1,Namur,apartment,ready_to_move_in
1950,2.0,0,132,Gentbrugge,3,9050.0,350000.0,vbd43850,Residence,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/vbd43850,Excellent,0,1,East Flanders,house,ready_to_move_in
,,0,,Namur,,5000.0,237000.0,1951882-6121700,,https://immovlan.be/en/projectdetail/1951882-6121700,,0,,Namur,,
,2.0,1,141,La Roche-en-Ardenne,3,6980.0,240000.0,vbd03984,Residence,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbd03984,Excellent,0,1,Luxembourg,house,ready_to_move_in
,,1,680,Neerpelt,7,3910.0,1095000.0,rbu55841,Master,https://immovlan.be/en/detail/master-house/for-sale/3910/neerpelt/rbu55841,Fully renovated,0,1,Limburg,house,ready_to_move_in
1933,3.0,1,,Herstal,2,4040.0,239000.0,vbd40896,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd40896,Normal,0,1,Liège,exceptional,ready_to_move_in
,4.0,0,41.0,Namur,1,5000.0,231000.0,VBD19307,Studio,https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd19307,New,0,1,Namur,apartment,ready_to_move_in
1850,2.0,1,160,Paliseul,3,6850.0,110000.0,vwd15088,Cottage,https://immovlan.be/en/detail/cottage/for-sale/6850/paliseul/vwd15088,To be renovated,0,1,Luxembourg,exceptional,to_renovate
,,0,110.0,Juprelle,2,4450.0,283375.0,VBC30949,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4450/juprelle/vbc30949,New,0,1,Liège,apartment,ready_to_move_in
2024,,0,115,Lommel,2,3920.0,439000.0,rbu33109,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3920/lommel/rbu33109,Excellent,0,1,Limburg,apartment,ready_to_move_in
,,0,148,Willerzie,3,5575.0,247000.0,vbd31872,Residence,https://immovlan.be/en/detail/residence/for-sale/5575/willerzie/vbd31872,New,0,1,Namur,house,ready_to_move_in
,2.0,1,136.0,Eupen,3,4700.0,,VBD39597,Residence,https://immovlan.be/en/detail/residence/for-sale/4700/eupen/vbd39597,New,0,1,Liège,house,ready_to_move_in
2014,2.0,0,104,Arlon,3,6700.0,375000.0,vbd10018,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd10018,Normal,0,1,Luxembourg,apartment,ready_to_move_in
1964,,0,65,Anderlecht,1,1070.0,175000.0,vbd49112,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd49112,To be renovated,0,1,Brussels Capital Region,apartment,to_renovate
,4.0,0,,Brussels,2,1000.0,356000.0,VAX74357,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vax74357,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,,Braine-l'Alleud,,1420.0,465600.0,21575-7200265,,https://immovlan.be/en/projectdetail/21575-7200265,,0,,Walloon Brabant,,
,2.0,0,88.0,Mons,2,7000.0,232000.0,VBD32590,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32590,New,0,1,Hainaut,apartment,ready_to_move_in
,3.0,0,117.0,Angleur,3,4031.0,335000.0,VBB83337,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb83337,New,0,1,Liège,apartment,ready_to_move_in
,,0,69.0,Rumst,1,2840.0,264700.0,RBU62597,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2840/rumst/rbu62597,,0,1,Antwerp,apartment,
1939,4.0,1,134,Heusden-Zolder,3,3550.0,399000.0,rbu59311,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3550/heusden-zolder/rbu59311,,0,,Limburg,exceptional,
1978,4.0,1,139,Wingene,3,8750.0,300000.0,rbu65146,Residence,https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu65146,Normal,0,1,West Flanders,house,ready_to_move_in
2025,2.0,0,83,Ruddervoorde,2,8020.0,255000.0,rbu58483,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8020/ruddervoorde/rbu58483,New,0,1,West Flanders,apartment,ready_to_move_in
,2.0,1,115,Halle,2,1500.0,329000.0,rbu52399,Residence,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52399,,0,1,Flemish Brabant,house,
,,1,141.0,Givry,3,7041.0,349000.0,VBB39992,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39992,New,0,1,Hainaut,house,ready_to_move_in
2008,2.0,1,279,Oud-Turnhout,4,2360.0,489000.0,rbu61594,Residence,https://immovlan.be/en/detail/residence/for-sale/2360/oud-turnhout/rbu61594,Normal,0,1,Antwerp,house,ready_to_move_in
